C100,6,20545,3077.81732781699,0.427987344852762,20505,777.160107290905,0.409217264081931
C1000,1,297,62.020202020202,0.0437710437710438,281,62.135231316726,0.0462633451957295
C1000,6,15288,21762.3228021978,5.70473574045003,15211,25382.2886069292,5.71441719808034
C1000,17,1821,163.479406919275,1.61230093355299,1983,165.783661119516,1.48008068582955
C10001,1,256,179.3359375,1.515625,10,60.0,0.0
C10001,6,3834,55573.2566510172,4.4773082942097,3843,3971.72001040854,4.53942232630757
C10001,17,271,668.136531365314,0.0,0,0.0,0.0
C10003,1,2,60.0,0.0,0,0.0,0.0
C10003,6,2930,104016.13890785,4.62184300341297,2305,4695.95878524946,17.4247288503254
C10003,17,104,283.182692307692,0.730769230769231,0,0.0,0.0
C10005,1,164,86.7073170731707,0.49390243902439,93,61.2903225806452,0.021505376344086
C10005,6,12010,2246.95195670275,1.82447960033306,11684,1914.83627182472,1.84500171174255
C10005,17,536,191.630597014925,1.32649253731343,536,198.180970149254,1.32649253731343
C10008,1,2,60.0,0.0,0,0.0,0.0
C10008,6,3263,55891.3352742875,3.4707324547962,2841,3123.40161914819,13.7803590285111
C10008,17,168,226.535714285714,0.785714285714286,0,0.0,0.0
C1001,1,164,60.3658536585366,0.00609756097560976,164,60.3658536585366,0.00609756097560976
C1001,6,14578,1578.5690766909,1.72849499245438,14566,1085.37669916243,1.70959769325827
C1001,17,392,188.946428571429,0.0561224489795918,392,187.413265306122,0.0561224489795918
C10010,1,163,67.7300613496933,0.147239263803681,155,65.4193548387097,0.109677419354839
C10010,6,21047,1519.57248063857,3.12472086283081,21013,1169.7028030267,3.13120449245705
C10010,17,2313,189.865542585387,0.1284046692607,3088,191.393458549223,0.0974740932642487
C10014,6,14100,11415.5039007092,13.7185815602837,14098,2806.53582068379,13.8639523336643
C10016,1,2,60.0,0.0,0,0.0,0.0
C10016,6,1337,129243.712789828,3.91473448017951,1080,7014.23703703704,16.3148148148148
C10016,17,102,305.617647058824,0.598039215686274,0,0.0,0.0
C1002,6,10508,8171346.64465169,2.66663494480396,10512,257930.987633181,2.68949771689498
C10020,6,9235,623057.368381159,0.849160801299404,9195,20805.0002175095,0.794235997824905
C10022,1,170,91.4352941176471,0.805882352941176,96,137.270833333333,1.36458333333333
C10022,6,71638,653.540076495715,14.5442781763868,8675,1953.45925072046,2.47734870317003
C10022,17,751,223.410119840213,9.21704394141145,425,183.710588235294,0.425882352941176
C10028,1,161,62.9813664596273,0.0559006211180124,153,60.0,0.0
C10028,6,4387,10760.6573968543,1.10462730795532,4351,1359.51160652724,1.09239255343599
C10028,17,531,86.5762711864407,0.0,531,78.0338983050847,0.0
C1003,6,11527,2375.28420230763,7.08276221046239,11165,29171.9026421854,5.79928347514554
C10035,6,8781,3108.9813233117,0.723949436282884,8794,1545.51523766204,0.796906982033204
C10037,1,191,60.0,0.0,191,60.0,0.0
C10037,6,2151,33483.2473268247,10.3881915388192,2123,863465.255299105,10.0089495996232
C10039,6,473,9963.92177589852,2.34883720930233,454,3293.48017621145,2.05726872246696
C1004,1,2,60.0,0.0,0,0.0,0.0
C1004,6,10766,12308.0304662827,23.5186698866803,7033,2107.62533769373,34.7908431679227
C1004,17,435,226.885057471264,0.262068965517241,0,0.0,0.0
C10045,1,2,53.0,0.0,1,46.0,0.0
C10045,6,22834,9513.9776648857,20.4477971446089,10337,1408.21447228403,5.54038889426333
C10045,17,114,191.175438596491,0.0,0,0.0,0.0
C10047,1,163,102.331288343558,0.773006134969325,52,71.5384615384615,2.11538461538462
C10047,6,6079,14729.1233755552,5.51291330810989,5535,6858.45040650406,5.90009033423668
C10047,17,574,157.689895470383,1.93031358885017,577,158.670710571924,2.10918544194107
C10049,6,3293,78669.6917704221,17.1132705739447,3325,72646.9139849624,17.1269172932331
C1005,1,1,60.0,0.0,0,0.0,0.0
C1005,6,5792,54620.0792472376,5.06940607734807,4712,4127.83998302207,12.2041595925297
C1005,17,150,232.5,0.22,0,0.0,0.0
C10052,1,1,60.0,0.0,0,0.0,0.0
C10052,6,2609,73110.1192027597,4.59678037562284,2256,3946.13475177305,12.7415780141844
C10052,17,43,182.116279069767,0.0,0,0.0,0.0
C10054,1,2,156.0,1.0,0,0.0,0.0
C10054,6,58312,2471.30197900947,3.54244409384003,914,7595.26258205689,15.4387308533917
C10054,17,204,463.137254901961,0.323529411764706,0,0.0,0.0
C10056,1,649,97.3497688751926,0.7673343605547,649,97.3497688751926,0.7673343605547
C10056,6,4194,2783.15116833572,2.65236051502146,4003,3407.72295778166,2.41468898326255
C10058,1,161,98.7577639751553,0.763975155279503,57,61.0526315789474,0.0175438596491228
C10058,6,4369,4960.62645914397,6.26779583428702,3885,3573.17194337194,6.83577863577864
C10058,17,728,178.119505494505,0.325549450549451,884,181.279411764706,0.268099547511312
C10065,1,2,90.0,0.5,0,0.0,0.0
C10065,6,11932,7543.9973181361,13.496563861884,5714,4485.01242562128,3.16800840042002
C10065,17,508,294.450787401575,0.275590551181102,0,0.0,0.0
C10067,1,1209,70.5591397849462,1.6029776674938,1202,70.2712146422629,1.60732113144759
C10067,6,4554,21525.6225296443,9.85507246376812,4498,21629.1718541574,9.65228990662517
C10067,17,821,639.567600487211,0.0,822,673.901459854015,0.0
C1007,6,2929,29246.3909184022,65.7135541140321,4364,369606.876489459,66.1377176901925
C10071,6,91,766.241758241758,2.6043956043956,78,1245.53846153846,1.75641025641026
C10077,1,86,63.4883720930233,0.534883720930233,90,82.0,1.83333333333333
C10077,6,2962,6862.87002025658,18.0432140445645,2912,7686.49553571429,18.3482142857143
C1008,1,161,60.7453416149068,0.0186335403726708,161,60.7453416149068,0.0186335403726708
C1008,6,10735,8360.77661853749,7.11727992547741,10661,23115.5777131601,7.17277928899728
C1008,17,2892,216.850968188105,1.67185338865837,3771,212.714134181915,1.35481304693715
C10081,1,161,100.621118012422,0.739130434782609,52,60.0,0.0
C10081,6,3800,5918.94657894737,4.64526315789474,3284,6960.78197320341,5.09439707673569
C10081,17,466,167.989270386266,1.91416309012876,497,198.402414486922,1.91951710261569
C10086,1,1,60.0,0.0,0,0.0,0.0
C10086,6,4813,14686.7691668398,2.58986079368377,4359,2330.44987382427,8.95572378986006
C10086,17,122,257.762295081967,0.516393442622951,0,0.0,0.0
C10089,6,34098,248740.884743973,16.5231098598158,34276,224132.554761349,16.5896837437274
C10091,6,10051,753.749776141677,1.15819321460551,10049,818.481142402229,1.16449397950045
C10093,6,8521,170.540194812815,0.155380823846966,8508,1762.31828866949,0.120122237893747
C10095,1,325,60.3692307692308,0.0123076923076923,329,72.0364741641337,0.0547112462006079
C10095,6,12397,380445.430104057,30.3469387755102,12195,83393.1758917589,31.2533005330053
C10098,1,1071,115.271708683473,1.13165266106443,1067,115.141518275539,1.13589503280225
C10098,6,4013,16389.4144031896,7.87515574383254,3947,13851.1963516595,7.94476817836331
C10098,17,915,592.739890710382,1.04699453551913,916,614.501091703057,1.04912663755459
C1010,1,1,168.0,1.0,1,168.0,1.0
C1010,6,1949,358.81682914315,5.55156490507953,1948,2210.87166324435,0.0908624229979466
C10101,1,1187,128.114574557709,2.87278854254423,1188,127.299663299663,2.86363636363636
C10101,6,6261,15325.6931800032,8.23143267848586,6232,12517.1307766367,8.24759306803594
C10101,17,2407,314.532613211467,0.0731200664727877,2409,320.572436695724,0.0730593607305936
C10105,1,4,60.0,0.0,0,0.0,0.0
C10105,6,13614,13862.6959747319,0.973997355663288,3286,3589.7449786975,17.6552038953135
C10105,17,188,280.648936170213,0.712765957446808,0,0.0,0.0
C10107,1,1,60.0,0.0,0,0.0,0.0
C10107,6,1930,92318.36373057,3.41865284974093,1780,9362.71797752809,9.18539325842697
C10107,17,320,773.2625,2.615625,87,154.758620689655,3.25287356321839
C10109,6,236,1472048.08050847,38.2161016949153,212,30947.4198113208,42.6462264150943
C1011,1,1,60.0,0.0,0,0.0,0.0
C1011,6,5727,36844.3684302427,4.69198533263489,4914,12700.3728123728,9.07326007326007
C1011,17,238,273.865546218487,0.584033613445378,0,0.0,0.0
C10112,1,50,60.0,0.0,50,60.0,0.0
C10112,6,104,1490.28846153846,4.125,102,2324.93137254902,4.2156862745098
C10114,6,2329,24030.7140403607,3.40446543580936,2292,11117.0562827225,3.13438045375218
C10116,1,3,80.0,0.333333333333333,0,0.0,0.0
C10116,6,3725,144913.169932886,2.81181208053691,2773,5723.20843851424,8.99855751893256
C10116,17,411,506.625304136253,0.399026763990268,0,0.0,0.0
C10118,1,164,113.414634146341,1.00609756097561,24,85.0,2.16666666666667
C10118,6,4010,3716.68229426434,6.61870324189526,3386,5853.06585942115,7.51978735971648
C10118,17,308,186.685064935065,0.967532467532468,403,189.481389578164,0.878411910669975
C10123,6,64,1373.625,5.890625,45,3940.8,8.46666666666667
C10125,1,2,60.0,0.0,0,0.0,0.0
C10125,6,7808,18553.6425461066,11.8657786885246,4102,6409.49366162847,25.1338371526085
C10125,17,202,266.049504950495,0.579207920792079,0,0.0,0.0
C10127,1,1,60.0,0.0,0,0.0,0.0
C10127,6,4607,68761.0955068374,3.4506186238333,3794,4577.04375329468,10.8719030047443
C10127,17,182,265.923076923077,0.554945054945055,0,0.0,0.0
C10131,1,2,60.0,0.0,0,0.0,0.0
C10131,6,29770,27832.771750084,30.6275109170306,21209,22175.752180678,40.9446461407893
C10131,17,498,1024.16265060241,0.624497991967871,0,0.0,0.0
C10133,1,2,72.0,0.0,0,0.0,0.0
C10133,6,30183,40253.7374018487,30.3280323360832,29750,1249.39727731092,30.8116974789916
C10133,17,4,77.0,0.0,0,0.0,0.0
C10136,6,12966,10674.141446861,5.68895573037174,12971,9569.20083262663,5.79307686377303
C10138,1,163,104.907975460123,0.871165644171779,43,62.7906976744186,0.0465116279069767
C10138,6,2492,4062.72913322632,7.02327447833066,2009,3727.393728223,8.68740666998507
C10138,17,658,182.907294832827,1.16261398176292,871,184.878300803674,0.876004592422503
C1014,1,3,2140.0,0.333333333333333,0,0.0,0.0
C1014,6,12620,36959.5077654517,21.6370047543582,3481,3156.10025854639,14.388681413387
C1014,17,163,305.276073619632,0.705521472392638,0,0.0,0.0
C10144,1,310,60.7612903225806,0.254838709677419,312,64.8076923076923,0.737179487179487
C10144,6,14559,28327.0218421595,11.5192664331341,14455,20984.9224489796,11.4502940159114
C10144,17,1,257.0,0.0,5,312.0,20.0
C10146,1,161,86.0869565217391,0.478260869565217,91,60.0,0.0
C10146,6,8414,2745.66947943903,2.44925124792013,8101,1337.09579064313,2.50746821380077
C10146,17,482,173.219917012448,0.0954356846473029,483,183.0,0.0952380952380952
C10148,1,172,60.3023255813954,0.0116279069767442,172,61.046511627907,0.0406976744186047
C10148,6,3473,832656.857183991,46.0,3458,50176.0717177559,46.3056680161943
C1015,1,3570,108.319327731092,39.9098039215686,9245,85.0383991346674,16.75327203894
C1015,6,50319,42203.809853137,11.6260458276198,1679268,3463.40587089136,26.6810431688093
C1015,17,1,156.0,2.0,56,268.767857142857,0.0892857142857143
C10150,6,8193,8201.9675332601,1.36653240571219,8215,21780.7926962873,1.64333536214242
C10156,1,163,97.9141104294479,0.730061349693252,59,62.0338983050847,0.0338983050847458
C10156,6,8417,23204.0408696685,8.3882618510158,7904,12084.8515941296,9.145495951417
C10156,17,1491,169.867203219316,0.619047619047619,1495,175.814046822742,0.617391304347826
C10160,1,6,83.0,0.333333333333333,0,0.0,0.0
C10160,6,8341,19073.9290252967,20.7452343843664,6646,2324.38399037015,24.9375564249172
C10160,17,458,207.973799126638,0.0,22,46.0,0.0
C10161,1,419,207.288782816229,1.67541766109785,22,60.0,0.0
C10161,6,4448,53193.2769784173,4.85229316546763,3683,4069.7822427369,16.1064349714906
C10161,17,313,740.929712460064,0.0,0,0.0,0.0
C10163,6,73,865.068493150685,2.10958904109589,60,1700.26666666667,1.68333333333333
C10167,1,161,62.9813664596273,0.0496894409937888,155,62.7096774193548,0.303225806451613
C10167,6,12363,63720.7038744641,3.12998463156192,12272,5526.56201108214,3.09639830508475
C10167,17,434,184.831797235023,0.126728110599078,437,182.922196796339,0.235697940503432
C10169,1,168,64.8809523809524,0.125,162,104.703703703704,0.672839506172839
C10169,6,18742,7146.62869490983,1.87146515846761,16301,1450.52162444022,2.09134408931967
C10169,17,904,192.993362831858,0.944690265486726,813,198.69495694957,0.751537515375154
C1017,1,1,60.0,0.0,0,0.0,0.0
C1017,6,3526,27663.2768009075,4.49602949517867,2793,2887.34622269961,13.6974579305406
C1017,17,96,195.21875,0.0,0,0.0,0.0
C10175,1,357,179.820728291317,1.23809523809524,10,60.0,0.0
C10175,6,4266,63227.9718706048,4.61298640412564,3668,4831.673391494,16.2306434023991
C10175,17,179,670.988826815642,0.0,0,0.0,0.0
C10181,1,213,222.272300469484,0.877934272300469,6,60.0,0.0
C10181,6,3893,60809.920626766,4.692268173645,3412,4595.12075029308,17.9633645955451
C10181,17,222,662.59009009009,0.0,0,0.0,0.0
C10183,1,376,178.760638297872,1.94148936170213,24,60.0,0.0
C10183,6,4488,60213.9204545455,5.15708556149733,3724,4699.31068743287,16.8566058002148
C10183,17,276,656.402173913043,0.0,0,0.0,0.0
C10185,1,2,60.0,0.0,0,0.0,0.0
C10185,6,3329,86373.4671072394,3.91859417242415,3092,4268.85381630013,16.9369340232859
C10185,17,96,288.489583333333,0.84375,0,0.0,0.0
C10187,6,6726,12815.2096342551,2.74784418673803,6698,13248.8810092565,2.67826216781129
C1019,6,26046,176399.672502496,24.0187360823159,26055,403222.49337939,24.1722510074842
C10194,1,111,98.0,1.41441441441441,44,60.0,0.0
C10194,6,3425,68701.3348905109,3.44233576642336,3665,4702.52905866303,7.04338335607094
C10194,17,185,880.448648648649,0.0,0,0.0,0.0
C10196,1,304,187.335526315789,1.69407894736842,9,60.0,0.0
C10196,6,5537,44736.3068448618,9.67039913310457,3552,4693.80968468468,16.9259572072072
